feature,ratio_mean,ratio_std,n_windows
TB3MS_lag24,1.0450188509120282,0.03786420933281143,2
RPI_lag24,1.0282267309953412,0.02822673099534101,2
USREC_lag24,1.0170483291493606,0.017048329149360275,2
BUSLOANS_lag24,1.0046994585229319,0.004699458522931632,2
INDPRO_lag24,1.0017341121694074,0.0017341121694071093,2
OILPRICEX_lag24,1.0001898916192833,0.00018989161928306686,2
SP500_lag24,1.000016181963446,1.6181963445771608e-05,2
M2SL_lag24,0.9992424515967178,0.0007575484032824042,2
CPIAUCSL_lag24,0.9972797393830031,0.0027202606169972054,2
DPCERA3M086SBEA_lag24,0.9965955345255202,0.0034044654744799785,2
